post1,control,dish1,n0,0.9943311214447021,0.001628980040550232,0.0040398272685706615,0.0
post1,control,dish1,n1,0.9943616986274719,0.0016314127715304494,0.0040068659000098705,0.0
post1,control,dish1,n2,0.9944887757301331,0.0016106488183140755,0.0039006443694233894,0.0
post1,control,dish1,n3,0.9944829940795898,0.001606425503268838,0.00391070730984211,0.0
post1,control,dish1,n4,0.9943360090255737,0.0016233230708166957,0.004040658939629793,0.0
post1,control,dish1,n5,0.9941079616546631,0.0016760342987254262,0.004216023255139589,0.0
post1,control,dish1,n6,0.9936038851737976,0.003256289754062891,0.0031398192513734102,0.0
post1,control,dish1,n7,0.9877943992614746,0.010161234065890312,0.0020443901885300875,0.0
post1,control,dish1,n8,0.9772995710372925,0.020960604771971703,0.0017398284981027246,0.0
post1,control,dish1,n9,0.9675509929656982,0.030719604343175888,0.0017294618301093578,0.0
post1,control,dish1,n10,0.9667285680770874,0.0315580815076828,0.001713446108624339,0.0
post1,control,dish1,n11,0.9730769395828247,0.025263983756303787,0.0016591300955042243,0.0
post1,control,dish1,n12,0.9845296144485474,0.013597259297966957,0.0018731247400864959,0.0
post1,control,dish1,n13,0.9925575256347656,0.004750534892082214,0.002691906411200762,0.0
post1,control,dish1,n14,0.9940028786659241,0.002138294978067279,0.0038587891031056643,0.0
post1,control,dish1,n15,0.9938639402389526,0.0017109125619754195,0.004425129387527704,0.0
post1,control,dish1,n16,0.9940170049667358,0.0016870105173438787,0.00429593026638031,0.0
post1,control,dish1,n17,0.9940667152404785,0.0016764258034527302,0.004256775137037039,0.0
post1,control,dish1,n18,0.994080662727356,0.001667289761826396,0.004252032842487097,0.0
post1,control,dish1,n19,0.9940199851989746,0.0016691265627741814,0.0043108537793159485,0.0
post1,control,dish1,n20,0.9940298795700073,0.0017211962258443236,0.004248980898410082,0.0
post1,control,dish1,n21,0.9940915703773499,0.0018074128311127424,0.004101039841771126,0.0
post1,control,dish1,n22,0.9941260814666748,0.0019032283453270793,0.003970697987824678,0.0
post1,control,dish1,n23,0.9940323233604431,0.0022520162165164948,0.0037156534381210804,0.0
post1,control,dish1,n24,0.9936822652816772,0.003052986692637205,0.0032647717744112015,0.0
post1,control,dish1,n25,0.9923945665359497,0.004938677418977022,0.0026668296195566654,0.0
post1,control,dish1,n26,0.991443932056427,0.006164648570120335,0.0023914314806461334,0.0
post1,control,dish1,n27,0.9907023906707764,0.0070898993872106075,0.0022076251916587353,0.0
post1,control,dish1,n28,0.9920205473899841,0.005666955839842558,0.0023125684820115566,0.0
post1,control,dish1,n29,0.9941182136535645,0.0030329793225973845,0.0028488747775554657,0.0
post1,control,dish1,n30,0.9947328567504883,0.0016634061466902494,0.0036036684177815914,0.0
post1,control,dish1,n31,0.9947753548622131,0.0015100142918527126,0.003714674385264516,0.0
post1,control,dish1,n32,0.9949199557304382,0.0014937246451154351,0.0035863290540874004,0.0
post1,control,dish1,n33,0.9949254989624023,0.0014996692771092057,0.0035748460795730352,0.0
post1,control,dish1,n34,0.994763195514679,0.00153126020450145,0.0037055304273962975,0.0
post1,control,dish1,n35,0.9944952130317688,0.0015771236503496766,0.00392766622826457,0.0
post1,control,dish1,n36,0.9942168593406677,0.0016189997550100088,0.004164241254329681,0.0
post1,control,dish1,n37,0.9936204552650452,0.0033487530890852213,0.0030307313427329063,0.0
post1,control,dish1,n38,0.988923192024231,0.008968678303062916,0.0021082276944071054,0.0
post1,control,dish1,n39,0.9885827302932739,0.009201891720294952,0.002215336309745908,0.0
post1,control,dish1,n40,0.9935842156410217,0.0022627480793744326,0.00415306119248271,0.0
post1,control,dish1,n41,0.9945049285888672,0.0015920528676360846,0.003903007134795189,0.0
post1,control,dish1,n42,0.9910673499107361,0.0013330450747162104,0.007599661126732826,0.0
post1,control,dish1,n43,0.9525256752967834,0.0017797867767512798,0.045694492757320404,0.0
post1,control,dish1,n44,0.8843550682067871,0.003179322462528944,0.11246567219495773,0.0
post1,control,dish1,n45,0.7300043106079102,0.005586596671491861,0.26440906524658203,0.0
post1,control,dish1,n46,0.6221355199813843,0.007249088026583195,0.37061530351638794,0.0
