post1-control-dish1-n0.txt,0.00038728694,       0.0
post1-control-dish1-n1.txt,0.07416399,       0.0
post1-control-dish1-n2.txt,0.035238765,       0.0
post1-control-dish1-n3.txt,0.0017345751,       0.0
post1-control-dish1-n4.txt,0.001975501,       0.0
post1-control-dish1-n5.txt,0.010671226,       0.0
post1-control-dish6-n0.txt,0.033478174,       0.0
post1-control-dish6-n1.txt,9.7314834e-05,       0.0
post1-control-dish6-n2.txt,0.0058851237,       0.0
post1-control-dish6-n3.txt,0.00017306152,       0.0
post1-control-dish6-n4.txt,0.007161024,       0.0
post1-control-dish6-n5.txt,0.033493802,       0.0
post1-control-dish8-n0.txt,0.08580269,       0.0
post1-control-dish8-n1.txt,0.00065847975,       0.0
post1-control-dish8-n2.txt,0.014718656,       0.0
post1-control-dish8-n3.txt,0.011098532,       0.0
post1-control-dish8-n4.txt,  0.341222,       0.0
post1-control-dish8-n5.txt,0.98908323,       1.0
post1-control-dish10-n0.txt,0.50817996,       1.0
post1-control-dish10-n1.txt,0.0018888577,       0.0
post1-control-dish10-n2.txt,0.004962376,       0.0
post1-control-dish10-n3.txt,0.29742903,       0.0
post1-control-dish10-n4.txt,0.04316756,       0.0
post1-control-dish10-n5.txt,0.0026578056,       0.0
post1-escit-dish2-n0.txt,0.0029581788,       0.0
post1-escit-dish2-n1.txt,0.05946298,       0.0
post1-escit-dish2-n2.txt,0.016618928,       0.0
post1-escit-dish2-n3.txt,0.016974943,       0.0
post1-escit-dish2-n4.txt,0.00012807429,       0.0
post1-escit-dish2-n5.txt,5.663165e-05,       0.0
post1-mirt-dish4-n0.txt,0.14031395,       0.0
post1-mirt-dish4-n1.txt,0.0042147315,       0.0
post1-mirt-dish4-n2.txt,0.11539957,       0.0
post1-mirt-dish4-n3.txt,0.002415837,       0.0
post1-mirt-dish4-n4.txt,0.00019304633,       0.0
post1-mirt-dish4-n5.txt,0.002713852,       0.0
post1-mirt-dish5-n0.txt,0.042114113,       0.0
post1-mirt-dish5-n1.txt,0.21328405,       0.0
post1-mirt-dish5-n2.txt,0.0028558264,       0.0
post1-mirt-dish5-n3.txt,0.0029405786,       0.0
post1-mirt-dish5-n4.txt,0.002708585,       0.0
post1-mirt-dish5-n5.txt,0.0001924382,       0.0
post1-mirt-dish7-n0.txt, 0.8767575,       1.0
post1-mirt-dish7-n1.txt,0.012965943,       0.0
post1-mirt-dish7-n2.txt,0.0054539843,       0.0
post1-mirt-dish7-n3.txt,0.15658297,       0.0
post1-mirt-dish7-n4.txt,0.0064670993,       0.0
post1-mirt-dish7-n5.txt,0.0054105595,       0.0
post1-mirt-dish9-n0.txt,0.019557614,       0.0
post1-mirt-dish9-n1.txt,0.031894796,       0.0
post1-mirt-dish9-n2.txt,0.28108487,       0.0
post1-mirt-dish9-n3.txt,0.006143704,       0.0
post1-mirt-dish9-n4.txt,0.19006924,       0.0
post1-mirt-dish9-n5.txt,0.0009126704,       0.0
post1-tryp-dish3-n0.txt,0.0018492219,       0.0
post1-tryp-dish3-n1.txt,0.0009692554,       0.0
post1-tryp-dish3-n2.txt,0.0014001636,       0.0
post1-tryp-dish3-n3.txt,0.18274982,       0.0
post1-tryp-dish3-n4.txt,0.023446128,       0.0
post1-tryp-dish3-n5.txt,0.00020515204,       0.0
post2-control-dish1-n0.txt,0.0016110601,       0.0
post2-control-dish1-n1.txt,0.0046752864,       0.0
post2-control-dish1-n2.txt,0.022723442,       0.0
